School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,0,1,0,1
Alford ES,0,1,0,1
Brookwood HS,2,0,0,2
Burnette ES,2,0,0,2
Camp Creek ES,2,0,1,3
Dacula HS,10,1,0,11
Ferguson ES,2,0,0,2
Grayson ES,0,1,0,1
McClure Health Science HS,0,0,2,2
Moore MS,1,0,0,1
Northbrook MS,7,1,0,8
Osborne MS,1,0,0,1
Puckett's Mill ES,5,1,2,8
Winn Holt ES,2,0,1,3
