School,Close Contact,Positive Case,Suspected Case,Total
Cedar Hill ES,11,1,0,12
Crews MS,1,0,0,1
Duluth HS,1,0,0,1
Dyer ES,1,0,0,1
Grayson HS,2,0,0,2
Harbins ES,0,1,0,1
Harmony ES,0,0,1,1
Hopkins ES,5,0,0,5
Lanier MS,9,2,0,11
Magill ES,34,0,2,36
Northbrook MS,0,1,0,1
Shiloh HS,2,1,0,3
Stripling ES,0,1,2,3
